transaction_id,customer_id,transaction_date,transaction_type,merchant_category,amount_eur,country,customer_segment
14477,827,2025-04-07 06:18:38,Online Payment,Groceries,190.83,Germany,Standard
14478,528,2025-04-07 22:15:04,Online Payment,Transport,29.31,France,Standard
14479,876,2025-12-31 21:46:03,Card Payment,Healthcare,50.27,UK,Standard
14480,931,2025-11-22 10:47:16,Card Payment,Shopping,280.63,France,Standard
14481,502,2025-08-22 05:13:31,Cash Withdrawal,Transport,77.79,France,Standard
14482,940,2025-05-04 10:02:09,Card Payment,Transport,13.99,Germany,Premium
14483,587,2025-12-03 03:55:17,Card Payment,Groceries,477.89,Senegal,Premium
14484,398,2025-07-23 18:29:44,Cash Withdrawal,Utilities,38.96,Senegal,Standard
14485,77,2025-09-27 04:06:29,Card Payment,Entertainment,884.09,Senegal,Business
14486,660,2025-06-25 06:26:33,Transfer,Transport,815.06,UK,Business
14487,501,2025-03-13 05:07:05,Card Payment,Travel,248.65,Portugal,Standard
14488,400,2025-03-30 09:06:51,Online Payment,Travel,209.29,France,Standard
14489,321,2025-09-19 06:40:13,Transfer,Shopping,29.19,Portugal,Standard
14490,232,2025-04-12 08:21:32,Card Payment,Shopping,107.32,France,Premium
14491,206,2025-07-09 07:45:37,Card Payment,Healthcare,286.79,Germany,Standard
14492,318,2025-01-06 05:28:34,Card Payment,Healthcare,173.82,Spain,Premium
14493,198,2025-06-07 02:56:52,Online Payment,Entertainment,248.64,Germany,Standard
14494,132,2025-04-19 12:07:46,Card Payment,Shopping,594.4,Senegal,Premium
14495,777,2025-12-04 15:00:34,Transfer,Shopping,121.13,France,Standard
14496,14,2025-04-29 14:01:36,Online Payment,Transport,537.54,Senegal,Premium
14497,508,2025-08-17 20:52:29,Card Payment,Transport,45.22,Senegal,Standard
14498,108,2025-07-23 16:28:44,Online Payment,Groceries,192.41,Senegal,Standard
14499,729,2025-01-05 20:47:25,Cash Withdrawal,Groceries,121.52,Senegal,Standard
14500,975,2025-06-20 03:07:31,Cash Withdrawal,Travel,137.63,France,Standard
14501,304,2025-07-11 18:19:12,Card Payment,Transport,247.37,Senegal,Premium
14502,370,2025-06-05 10:01:18,Card Payment,Healthcare,494.9,UK,Premium
14503,964,2025-02-14 17:52:54,Transfer,Travel,290.0,France,Standard
14504,170,2025-08-08 06:31:27,Cash Withdrawal,Entertainment,250.69,Portugal,Premium
14505,467,2025-04-13 02:07:17,Transfer,Entertainment,85.06,Senegal,Standard
14506,301,2025-08-18 02:47:23,Card Payment,Travel,223.39,Portugal,Standard
14507,12,2025-10-20 13:54:35,Card Payment,Groceries,84.38,France,Standard
14508,848,2025-11-30 09:24:03,Online Payment,Shopping,70.09,Germany,Premium
14509,298,2025-02-13 14:56:16,Transfer,Groceries,41.17,France,Standard
14510,860,2025-01-15 02:03:40,Card Payment,Entertainment,171.35,Senegal,Standard
14511,733,2025-10-03 07:48:25,Cash Withdrawal,Transport,239.79,Portugal,Standard
14512,665,2025-03-31 01:10:00,Card Payment,Restaurants,108.03,UK,Standard
14513,147,2025-11-21 01:58:42,Online Payment,Utilities,244.51,France,Standard
14514,306,2025-02-05 07:57:53,Card Payment,Entertainment,20.6,Spain,Standard
14515,966,2025-03-02 05:30:35,Card Payment,Entertainment,640.97,Senegal,Business
14516,48,2025-03-11 17:35:03,Card Payment,Transport,86.86,France,Premium
14517,83,2025-06-08 13:58:12,Cash Withdrawal,Restaurants,46.73,France,Business
14518,395,2025-05-05 02:43:01,Transfer,Transport,45.96,Senegal,Standard
14519,871,2025-02-21 17:09:19,Card Payment,Entertainment,484.9,Senegal,Business
14520,714,2025-10-13 04:44:31,Card Payment,Travel,86.58,Spain,Premium
14521,929,2025-08-27 10:14:28,Online Payment,Transport,169.89,Senegal,Premium
14522,734,2025-03-04 13:02:38,Card Payment,Entertainment,15.48,Senegal,Standard
14523,534,2025-06-06 16:20:32,Card Payment,Travel,26.1,France,Standard
14524,71,2025-10-22 19:56:03,Card Payment,Transport,199.66,UK,Standard
14525,848,2025-05-31 09:09:12,Transfer,Travel,523.03,Germany,Premium
14526,815,2025-08-15 20:14:05,Transfer,Entertainment,276.28,Germany,Standard
14527,437,2025-03-04 17:25:31,Transfer,Travel,108.84,Germany,Standard
14528,619,2025-11-02 06:16:32,Transfer,Utilities,172.61,Spain,Standard
14529,658,2025-12-04 22:48:18,Online Payment,Utilities,171.67,France,Premium
14530,382,2025-09-22 13:50:55,Transfer,Restaurants,125.62,France,Standard
14531,624,2025-12-13 19:08:31,Card Payment,Utilities,538.05,Senegal,Premium
14532,467,2025-11-25 10:41:45,Card Payment,Healthcare,237.25,Senegal,Standard
14533,317,2025-06-03 18:46:21,Cash Withdrawal,Entertainment,1057.32,Senegal,Business
14534,3,2025-10-22 07:58:57,Card Payment,Shopping,43.5,UK,Premium
14535,46,2025-07-19 11:15:45,Online Payment,Healthcare,181.07,Senegal,Standard
14536,239,2025-12-30 13:40:04,Transfer,Healthcare,461.81,France,Premium
14537,165,2025-08-21 05:58:41,Card Payment,Travel,87.4,Germany,Standard
14538,175,2025-04-07 00:16:57,Online Payment,Transport,277.49,Germany,Standard
14539,872,2025-02-03 05:55:44,Card Payment,Groceries,6.76,Senegal,Standard
14540,753,2025-01-11 10:50:19,Transfer,Travel,1157.03,Germany,Business
14541,623,2025-06-30 05:48:06,Card Payment,Travel,785.72,Senegal,Business
14542,450,2025-11-19 02:47:15,Card Payment,Restaurants,6.77,Senegal,Standard
14543,231,2025-05-01 18:17:52,Card Payment,Restaurants,122.88,Senegal,Standard
14544,282,2025-01-31 00:04:04,Online Payment,Restaurants,91.89,France,Standard
14545,576,2025-03-14 15:02:49,Transfer,Shopping,283.01,France,Standard
14546,129,2025-01-18 01:09:36,Online Payment,Transport,20.33,Senegal,Premium
14547,751,2025-07-20 12:12:58,Online Payment,Transport,219.74,Senegal,Standard
14548,480,2025-04-07 03:40:50,Transfer,Transport,80.8,UK,Business
14549,602,2025-08-22 23:51:11,Card Payment,Transport,232.53,Germany,Standard
14550,7,2025-03-20 08:31:24,Transfer,Healthcare,279.82,France,Standard
14551,527,2025-12-02 18:25:25,Card Payment,Shopping,251.57,France,Standard
14552,267,2025-01-17 23:11:06,Card Payment,Travel,146.86,Portugal,Standard
14553,898,2025-10-27 09:53:47,Card Payment,Utilities,87.6,France,Standard
14554,295,2025-08-04 10:12:47,Card Payment,Healthcare,82.41,Portugal,Standard
14555,305,2025-03-27 01:41:11,Card Payment,Groceries,540.83,Senegal,Premium
14556,526,2025-03-14 05:23:08,Cash Withdrawal,Shopping,453.26,Senegal,Premium
14557,38,2025-08-10 16:26:16,Online Payment,Utilities,221.23,France,Standard
14558,213,2025-09-18 11:11:20,Transfer,Shopping,45.48,Germany,Standard
14559,889,2025-02-25 18:19:52,Card Payment,Transport,47.02,Senegal,Standard
14560,139,2025-05-27 01:13:53,Card Payment,Entertainment,202.82,Portugal,Standard
14561,759,2025-05-01 10:46:12,Online Payment,Travel,283.73,Senegal,Standard
14562,43,2025-12-14 07:55:33,Card Payment,Restaurants,241.71,Senegal,Premium
14563,109,2025-05-16 10:23:17,Card Payment,Entertainment,13.26,Senegal,Standard
14564,245,2025-04-25 21:08:21,Card Payment,Healthcare,209.22,Senegal,Standard
14565,465,2025-10-14 17:59:20,Online Payment,Groceries,289.52,Portugal,Standard
14566,24,2025-12-04 03:22:31,Online Payment,Restaurants,155.9,Senegal,Standard
14567,120,2025-12-06 09:33:09,Card Payment,Healthcare,17.59,Senegal,Standard
14568,566,2025-03-25 21:08:36,Cash Withdrawal,Utilities,596.51,France,Premium
14569,527,2025-09-21 14:21:42,Online Payment,Transport,190.47,France,Standard
14570,42,2025-04-25 19:12:40,Card Payment,Transport,107.12,Senegal,Standard
14571,337,2025-07-13 20:38:36,Card Payment,Transport,159.34,Senegal,Standard
14572,426,2025-02-18 11:33:49,Online Payment,Entertainment,67.47,Senegal,Standard
14573,998,2025-04-08 10:51:15,Transfer,Shopping,239.67,Germany,Standard
14574,213,2025-04-02 23:11:20,Cash Withdrawal,Transport,41.64,Germany,Standard
14575,759,2025-10-01 14:32:35,Online Payment,Transport,279.94,Senegal,Standard
14576,757,2025-10-28 09:32:41,Transfer,Groceries,238.81,Germany,Standard
14577,659,2025-11-26 05:11:27,Transfer,Groceries,209.11,France,Standard
14578,9,2025-12-07 08:10:54,Cash Withdrawal,Healthcare,55.1,Spain,Standard
14579,669,2025-07-19 04:54:42,Transfer,Shopping,61.03,Senegal,Standard
14580,121,2025-02-10 20:24:15,Card Payment,Transport,273.62,France,Standard
14581,876,2025-10-15 01:50:21,Card Payment,Healthcare,39.53,UK,Standard
14582,578,2025-06-30 10:58:03,Transfer,Travel,251.22,Spain,Standard
14583,73,2025-11-28 05:45:06,Online Payment,Utilities,57.44,Senegal,Standard
14584,342,2025-03-02 15:59:10,Card Payment,Utilities,153.87,UK,Standard
14585,327,2025-11-27 22:41:09,Transfer,Travel,101.36,Senegal,Standard
14586,992,2025-11-27 22:56:52,Card Payment,Restaurants,123.32,UK,Standard
14587,647,2025-04-23 09:35:25,Card Payment,Transport,693.41,Senegal,Business
14588,531,2025-05-16 16:34:57,Online Payment,Restaurants,13.01,Spain,Standard
14589,747,2025-02-07 04:42:06,Transfer,Groceries,328.42,France,Premium
14590,294,2025-04-19 01:58:05,Cash Withdrawal,Healthcare,159.01,Spain,Standard
14591,19,2025-04-09 11:51:56,Online Payment,Entertainment,209.92,Spain,Standard
14592,197,2025-11-10 05:28:32,Card Payment,Restaurants,80.47,Senegal,Standard
14593,598,2025-11-01 16:43:47,Transfer,Entertainment,199.93,Senegal,Standard
14594,561,2025-01-04 02:01:21,Card Payment,Transport,44.39,Senegal,Standard
14595,220,2025-07-17 04:44:01,Card Payment,Restaurants,517.53,Portugal,Premium
14596,845,2025-06-15 02:50:36,Card Payment,Travel,215.57,France,Standard
14597,406,2025-02-09 18:02:31,Card Payment,Travel,72.07,Portugal,Standard
14598,677,2025-05-23 06:11:44,Card Payment,Transport,260.99,UK,Premium
14599,69,2025-08-10 01:27:47,Card Payment,Travel,24.78,UK,Standard
14600,3,2025-10-01 06:50:07,Online Payment,Groceries,381.4,UK,Premium
14601,790,2025-07-28 14:02:07,Online Payment,Utilities,132.75,Portugal,Standard
14602,406,2025-11-11 12:17:14,Cash Withdrawal,Travel,268.54,Portugal,Standard
14603,711,2025-03-02 01:40:07,Card Payment,Utilities,190.09,Senegal,Standard
14604,213,2025-09-13 18:04:07,Card Payment,Entertainment,170.3,Germany,Standard
14605,645,2025-01-06 09:11:11,Transfer,Utilities,89.33,Senegal,Standard
14606,509,2025-02-27 05:04:50,Card Payment,Entertainment,288.46,UK,Standard
14607,713,2025-09-10 00:59:50,Card Payment,Entertainment,242.22,Germany,Standard
14608,818,2025-10-05 00:40:50,Card Payment,Restaurants,251.55,Senegal,Standard
14609,726,2025-11-12 02:15:55,Card Payment,Travel,315.32,Senegal,Premium
14610,53,2025-04-11 07:08:35,Online Payment,Travel,404.29,Spain,Business
14611,764,2025-01-22 17:34:13,Card Payment,Entertainment,178.02,France,Standard
14612,111,2025-08-17 15:31:49,Cash Withdrawal,Healthcare,101.72,Senegal,Standard
14613,612,2025-06-15 06:44:09,Card Payment,Entertainment,138.68,Spain,Premium
14614,605,2025-03-24 10:45:18,Card Payment,Shopping,51.26,France,Standard
14615,808,2025-07-14 02:42:44,Transfer,Travel,79.03,UK,Premium
14616,822,2025-09-14 18:41:01,Card Payment,Groceries,21.37,UK,Business
14617,3,2025-03-30 10:17:03,Card Payment,Utilities,189.18,UK,Premium
14618,367,2025-03-20 05:45:10,Card Payment,Groceries,248.19,France,Premium
14619,306,2025-06-06 23:02:21,Card Payment,Groceries,121.8,Spain,Standard
14620,163,2025-06-10 02:18:42,Card Payment,Transport,10.8,Senegal,Standard
14621,129,2025-01-31 01:15:00,Transfer,Utilities,1510.22,Senegal,Premium
14622,215,2025-08-25 20:36:32,Card Payment,Restaurants,174.05,Senegal,Premium
14623,725,2025-03-14 10:07:16,Card Payment,Travel,485.2,Senegal,Business
14624,88,2025-05-21 17:34:43,Online Payment,Groceries,566.7,France,Premium
14625,796,2025-02-02 12:58:11,Online Payment,Shopping,544.23,Senegal,Premium
14626,142,2025-04-12 02:40:20,Card Payment,Restaurants,2840.05,UK,Premium
14627,133,2025-02-10 16:14:29,Cash Withdrawal,Utilities,161.11,Senegal,Standard
14628,407,2025-10-02 09:07:35,Transfer,Transport,89.13,Senegal,Standard
14629,624,2025-04-20 17:34:50,Cash Withdrawal,Transport,367.81,Senegal,Premium
14630,173,2025-04-28 12:43:28,Cash Withdrawal,Healthcare,93.63,Germany,Standard
14631,355,2025-06-02 04:50:05,Card Payment,Travel,48.46,Senegal,Standard
14632,856,2025-04-17 08:30:53,Cash Withdrawal,Shopping,379.94,UK,Premium
14633,9,2025-01-13 11:32:09,Online Payment,Transport,237.32,Spain,Standard
14634,127,2025-12-24 21:02:17,Online Payment,Shopping,274.77,Senegal,Standard
14635,533,2025-07-11 16:09:08,Card Payment,Healthcare,267.67,UK,Standard
14636,74,2025-09-03 19:26:16,Card Payment,Restaurants,138.03,Senegal,Standard
14637,799,2025-10-09 18:58:33,Card Payment,Entertainment,251.67,Senegal,Standard
14638,377,2025-01-01 22:19:58,Cash Withdrawal,Entertainment,243.81,Portugal,Standard
14639,899,2025-01-15 19:42:13,Card Payment,Transport,139.08,Senegal,Premium
14640,918,2025-08-19 06:12:11,Cash Withdrawal,Groceries,298.85,Senegal,Standard
14641,964,2025-12-23 19:06:20,Transfer,Shopping,26.52,France,Standard
14642,156,2025-04-28 06:02:33,Online Payment,Restaurants,61.92,France,Standard
14643,147,2025-11-20 02:02:25,Transfer,Groceries,177.83,France,Standard
14644,717,2025-03-10 03:41:55,Card Payment,Restaurants,118.91,Portugal,Standard
14645,241,2025-12-29 08:08:50,Card Payment,Restaurants,996.35,Germany,Business
14646,796,2025-10-28 19:07:30,Online Payment,Restaurants,497.71,Senegal,Premium
14647,906,2025-11-11 10:02:04,Card Payment,Groceries,20.61,Portugal,Premium
14648,193,2025-03-11 06:39:28,Cash Withdrawal,Healthcare,191.84,UK,Standard
14649,450,2025-11-15 01:25:49,Transfer,Shopping,219.96,Senegal,Standard
14650,487,2025-09-28 18:30:59,Card Payment,Restaurants,54.48,Portugal,Standard
14651,877,2025-06-22 09:05:15,Transfer,Transport,88.46,Germany,Standard
14652,691,2025-04-13 04:33:14,Transfer,Shopping,141.59,Germany,Standard
14653,535,2025-07-04 15:45:38,Transfer,Groceries,84.18,Senegal,Standard
14654,350,2025-07-19 17:25:31,Transfer,Shopping,164.64,Germany,Standard
14655,600,2025-07-03 14:39:44,Card Payment,Groceries,165.64,Portugal,Standard
14656,110,2025-06-21 17:26:51,Transfer,Transport,272.55,France,Standard
14657,828,2025-09-01 02:15:40,Transfer,Restaurants,130.1,UK,Standard
14658,92,2025-01-16 00:03:58,Transfer,Travel,74.23,Senegal,Standard
14659,969,2025-11-07 16:12:56,Card Payment,Travel,110.02,Spain,Standard
14660,530,2025-07-01 21:48:49,Card Payment,Groceries,141.13,Senegal,Standard
14661,278,2025-11-26 13:51:05,Transfer,Healthcare,26.76,UK,Standard
14662,569,2025-02-18 13:53:27,Online Payment,Transport,72.96,Senegal,Standard
14663,444,2025-04-28 10:24:03,Card Payment,Transport,156.41,Senegal,Standard
14664,125,2025-01-26 20:28:17,Card Payment,Entertainment,246.92,Germany,Standard
14665,105,2025-05-30 07:36:44,Online Payment,Healthcare,196.48,UK,Premium
14666,226,2025-12-07 23:53:00,Card Payment,Healthcare,272.81,Senegal,Standard
14667,743,2025-07-05 08:08:23,Transfer,Shopping,226.26,France,Standard
14668,28,2025-12-17 08:45:26,Transfer,Restaurants,191.19,Senegal,Standard
14669,565,2025-05-13 16:28:30,Card Payment,Groceries,214.1,Senegal,Standard
14670,283,2025-10-13 18:13:23,Online Payment,Utilities,163.05,France,Standard
14671,141,2025-06-27 11:32:58,Card Payment,Healthcare,327.96,Senegal,Premium
14672,19,2025-09-06 23:30:41,Online Payment,Transport,232.75,Spain,Standard
14673,616,2025-01-27 13:51:02,Cash Withdrawal,Groceries,236.14,Portugal,Standard
14674,41,2025-04-02 10:11:52,Cash Withdrawal,Healthcare,491.51,Germany,Premium
14675,726,2025-02-14 20:12:34,Card Payment,Utilities,565.63,Senegal,Premium
14676,138,2025-06-01 01:36:59,Card Payment,Groceries,93.42,Germany,Standard
14677,803,2025-04-12 09:38:15,Online Payment,Shopping,239.07,Germany,Standard
14678,506,2025-10-17 17:38:15,Online Payment,Healthcare,188.68,Spain,Standard
14679,529,2025-09-23 07:04:16,Card Payment,Travel,203.68,Senegal,Business
14680,74,2025-08-15 04:00:38,Transfer,Groceries,175.38,Senegal,Standard
14681,277,2025-11-14 07:12:36,Card Payment,Healthcare,15.17,UK,Standard
14682,604,2025-03-13 05:25:25,Card Payment,Utilities,99.63,Portugal,Standard
14683,637,2025-09-03 23:51:35,Card Payment,Healthcare,100.67,France,Standard
14684,708,2025-07-08 09:34:46,Transfer,Restaurants,214.19,Spain,Standard
14685,589,2025-10-06 11:11:42,Online Payment,Shopping,1145.7,UK,Business
14686,369,2025-04-11 22:34:55,Transfer,Travel,52.17,Senegal,Standard
14687,399,2025-11-17 03:49:27,Card Payment,Shopping,153.2,France,Premium
14688,840,2025-09-12 23:51:27,Online Payment,Shopping,116.01,Germany,Standard
14689,11,2025-09-05 07:38:48,Card Payment,Travel,93.02,Senegal,Standard
14690,358,2025-12-30 08:15:49,Card Payment,Groceries,24.82,Senegal,Standard
14691,743,2025-10-18 10:24:40,Card Payment,Shopping,266.86,France,Standard
14692,264,2025-08-20 15:06:55,Card Payment,Groceries,187.7,Senegal,Premium
14693,895,2025-04-30 11:11:31,Card Payment,Entertainment,45.92,UK,Standard
14694,592,2025-02-27 11:27:03,Transfer,Shopping,1194.6,Spain,Business
14695,131,2025-10-13 23:02:22,Transfer,Restaurants,123.84,Senegal,Standard
14696,257,2025-01-15 07:57:33,Card Payment,Travel,246.1,Portugal,Standard
14697,19,2025-12-06 18:03:49,Card Payment,Shopping,131.05,Spain,Standard
14698,900,2025-08-15 15:43:14,Transfer,Shopping,194.75,Senegal,Standard
14699,513,2025-03-17 21:36:04,Card Payment,Transport,686.4,Germany,Business
14700,564,2025-02-09 04:03:36,Online Payment,Travel,122.15,Germany,Premium
14701,641,2025-09-23 08:32:35,Card Payment,Restaurants,194.65,UK,Standard
14702,522,2025-04-15 16:38:21,Card Payment,Shopping,37.48,Spain,Standard
14703,974,2025-03-26 20:59:45,Card Payment,Healthcare,12.67,Senegal,Premium
14704,365,2025-04-23 04:29:42,Card Payment,Healthcare,102.24,UK,Standard
14705,846,2025-02-20 09:21:29,Transfer,Shopping,78.1,France,Standard
14706,937,2025-03-31 05:19:32,Online Payment,Transport,381.43,Senegal,Premium
14707,930,2025-08-03 16:43:43,Card Payment,Utilities,10.76,Senegal,Standard
14708,791,2025-05-07 19:14:53,Transfer,Entertainment,66.62,Senegal,Standard
14709,650,2025-04-01 08:41:38,Cash Withdrawal,Shopping,176.67,UK,Standard
14710,641,2025-02-08 13:49:18,Card Payment,Groceries,198.08,UK,Standard
14711,263,2025-11-10 09:05:17,Cash Withdrawal,Travel,289.49,Senegal,Standard
14712,283,2025-03-06 10:59:21,Online Payment,Restaurants,183.26,France,Standard
14713,546,2025-05-12 08:14:28,Online Payment,Restaurants,118.4,France,Premium
14714,136,2025-02-09 11:36:20,Card Payment,Healthcare,919.2,Senegal,Business
14715,921,2025-05-26 20:06:43,Card Payment,Entertainment,438.6,Spain,Premium
14716,116,2025-12-23 10:14:50,Online Payment,Groceries,58.02,Portugal,Standard
14717,787,2025-02-04 10:13:14,Card Payment,Restaurants,604.15,Portugal,Business
14718,14,2025-12-22 21:21:18,Card Payment,Transport,442.44,Senegal,Premium
14719,60,2025-01-10 11:07:02,Card Payment,Utilities,152.99,France,Standard
14720,373,2025-05-23 14:12:45,Card Payment,Entertainment,275.99,Senegal,Standard
14721,957,2025-10-08 18:30:21,Card Payment,Healthcare,183.26,Spain,Standard
14722,920,2025-01-05 20:51:35,Card Payment,Shopping,424.55,UK,Premium
14723,444,2025-07-25 17:14:10,Cash Withdrawal,Travel,75.89,Senegal,Standard
14724,371,2025-07-25 11:01:34,Card Payment,Utilities,135.59,Portugal,Standard
14725,757,2025-01-08 00:16:08,Online Payment,Transport,72.28,Germany,Standard
14726,491,2025-02-23 04:27:04,Card Payment,Restaurants,295.23,Senegal,Standard
14727,57,2025-10-02 07:48:56,Online Payment,Groceries,255.62,Portugal,Premium
14728,960,2025-02-24 15:53:17,Card Payment,Healthcare,150.9,Senegal,Standard
14729,76,2025-07-10 09:03:27,Transfer,Travel,533.69,Spain,Premium
14730,502,2025-02-28 00:21:52,Card Payment,Groceries,209.18,France,Standard
14731,409,2025-12-18 12:11:45,Card Payment,Restaurants,259.29,Germany,Standard
14732,147,2025-11-02 21:50:51,Online Payment,Travel,279.35,France,Standard
14733,229,2025-02-02 10:40:22,Card Payment,Transport,287.72,France,Standard
14734,515,2025-09-08 20:43:18,Online Payment,Entertainment,30.79,Senegal,Standard
