transaction_id,customer_id,transaction_amount,country,transaction_type,device,transaction_hour,customer_transaction_count,customer_average_amount,international_transaction,failed_transactions,fraud
10940,1486,74.95,Portugal,Online Payment,Mobile,7,3,79.88,0,1,0
10941,3924,47.97,Senegal,Card Payment,Tablet,21,22,61.15,1,1,0
10942,671,77.7,France,Card Payment,Mobile,6,42,184.75,1,2,0
10943,2036,159.76,France,Online Payment,Tablet,9,20,100.06,0,1,0
10944,161,311.47,Spain,Card Payment,Web,19,3,151.42,0,0,0
10945,118,74.68,France,Cash Withdrawal,Mobile,1,19,92.78,0,3,0
10946,2500,89.47,United Kingdom,Card Payment,Web,4,41,129.77,0,0,0
10947,1353,119.71,Senegal,Card Payment,Tablet,13,22,72.56,0,0,0
10948,913,717.56,Spain,Transfer,Mobile,2,18,221.18,0,1,0
10949,2594,459.76,Germany,Online Payment,Tablet,11,15,191.93,0,2,0
10950,3985,197.02,Portugal,Cash Withdrawal,Web,12,7,108.46,0,2,0
10951,1756,157.08,Portugal,Online Payment,Tablet,4,29,94.0,0,2,0
10952,108,241.53,Portugal,Online Payment,Mobile,15,11,124.45,1,4,0
10953,3922,934.18,Germany,Online Payment,Web,13,1,101.6,0,1,0
10954,2080,232.64,Portugal,Cash Withdrawal,Mobile,16,23,42.38,0,2,0
10955,2755,241.57,Germany,Card Payment,Web,8,9,110.3,0,0,0
10956,3198,103.0,United Kingdom,Cash Withdrawal,Mobile,17,15,115.51,0,4,0
10957,2210,295.79,Germany,Cash Withdrawal,Mobile,3,21,27.73,1,1,0
10958,3512,232.06,Spain,Card Payment,Web,9,15,118.51,0,2,0
10959,3282,228.83,Spain,Cash Withdrawal,Tablet,16,20,363.99,0,0,0
10960,3593,67.01,Senegal,Online Payment,Mobile,17,26,78.13,1,3,0
10961,1506,105.67,Portugal,Transfer,Tablet,7,35,89.61,0,3,0
10962,2263,109.7,United Kingdom,Online Payment,Web,13,23,139.87,0,2,0
10963,3530,265.34,Portugal,Cash Withdrawal,Mobile,15,21,103.91,1,1,0
10964,2467,158.45,Germany,Cash Withdrawal,Web,23,27,190.9,0,0,0
10965,2575,147.96,Spain,Cash Withdrawal,Tablet,6,13,83.3,0,2,0
10966,3129,99.1,Spain,Card Payment,Tablet,11,26,131.42,0,0,0
10967,948,229.42,United Kingdom,Online Payment,Tablet,2,22,52.41,0,3,0
10968,2030,75.8,Spain,Card Payment,Web,14,16,116.63,0,2,0
10969,2270,131.33,Senegal,Cash Withdrawal,Tablet,21,26,289.76,0,1,0
10970,1426,109.41,France,Transfer,Web,16,7,36.7,0,1,0
10971,441,36.49,United Kingdom,Card Payment,Tablet,14,32,90.42,0,1,0
10972,397,227.58,Portugal,Transfer,Mobile,22,17,42.67,1,1,0
10973,1969,193.23,Germany,Online Payment,Tablet,23,29,107.06,0,1,0
10974,2252,177.55,United Kingdom,Card Payment,Web,10,5,635.88,0,4,0
10975,425,327.2,Portugal,Online Payment,Tablet,21,20,89.07,0,1,0
10976,3853,94.02,Portugal,Card Payment,Mobile,10,38,155.06,0,3,0
10977,532,101.54,Germany,Transfer,Web,13,22,63.7,0,1,0
10978,739,29.85,United Kingdom,Online Payment,Tablet,23,21,177.35,0,3,0
10979,1374,587.37,Germany,Online Payment,Web,12,22,47.89,0,1,0
10980,3436,163.29,Senegal,Transfer,Mobile,3,29,65.86,1,3,0
10981,682,512.75,United Kingdom,Cash Withdrawal,Tablet,13,14,134.87,1,1,0
10982,1977,404.34,Spain,Cash Withdrawal,Web,22,28,52.5,0,2,0
10983,1426,202.19,Senegal,Online Payment,Tablet,6,28,228.58,0,2,0
10984,1717,50.5,France,Card Payment,Tablet,4,20,67.16,0,1,0
10985,114,81.53,United Kingdom,Online Payment,Mobile,5,9,125.23,0,0,0
10986,2088,98.77,Senegal,Cash Withdrawal,Web,22,29,204.21,0,0,0
10987,2011,109.14,France,Transfer,Web,6,48,162.61,0,0,0
10988,3781,136.02,United Kingdom,Card Payment,Mobile,13,22,127.15,1,0,0
10989,3765,343.07,Portugal,Online Payment,Mobile,16,30,122.74,0,1,0
10990,2744,1389.55,Germany,Online Payment,Web,3,16,37.55,0,1,1
10991,1294,37.65,Spain,Transfer,Tablet,1,49,247.41,0,0,0
10992,2666,31.58,Portugal,Online Payment,Tablet,12,1,39.05,0,1,0
10993,2124,194.07,Portugal,Card Payment,Tablet,5,8,93.18,0,1,0
10994,1149,76.47,Portugal,Cash Withdrawal,Mobile,4,40,87.28,0,0,0
10995,187,192.92,Portugal,Transfer,Web,21,1,71.01,0,1,0
10996,3058,93.86,Spain,Online Payment,Web,20,1,209.24,0,2,0
10997,1251,89.21,Senegal,Cash Withdrawal,Tablet,9,26,89.32,0,4,1
10998,2503,256.07,United Kingdom,Cash Withdrawal,Tablet,5,16,228.57,0,2,0
10999,1916,24.39,Portugal,Cash Withdrawal,Web,14,6,90.1,0,3,0
11000,1677,149.91,Germany,Card Payment,Web,10,33,192.69,0,3,0
11001,2424,212.54,France,Cash Withdrawal,Mobile,6,27,196.46,0,3,0
11002,835,239.25,France,Transfer,Web,21,23,78.9,0,3,0
11003,396,60.55,Spain,Cash Withdrawal,Web,9,15,85.29,0,1,0
11004,3146,93.06,France,Card Payment,Tablet,9,30,91.92,1,3,0
11005,1461,75.97,Spain,Card Payment,Tablet,4,25,50.01,1,0,0
11006,2737,52.29,Spain,Online Payment,Web,22,13,472.14,0,2,0
11007,3078,139.83,France,Online Payment,Mobile,5,20,322.51,1,3,0
11008,608,355.61,Portugal,Online Payment,Mobile,1,23,209.53,1,3,1
11009,647,131.57,United Kingdom,Online Payment,Web,4,21,120.44,0,0,0
11010,2721,80.94,France,Transfer,Web,12,14,268.5,0,0,0
11011,1889,150.74,Germany,Transfer,Tablet,4,32,168.35,0,2,0
11012,1737,295.33,Germany,Cash Withdrawal,Web,11,31,73.74,0,4,0
11013,3810,39.13,Portugal,Online Payment,Web,1,20,168.18,0,1,0
11014,197,276.64,Germany,Card Payment,Mobile,1,9,87.12,0,5,0
11015,3894,72.19,United Kingdom,Cash Withdrawal,Web,11,18,503.87,0,1,0
11016,2165,39.69,Portugal,Transfer,Web,22,27,184.59,0,1,0
11017,844,101.93,Germany,Card Payment,Mobile,15,2,139.35,0,0,0
11018,2771,174.97,Portugal,Cash Withdrawal,Tablet,20,1,88.6,0,1,0
11019,257,48.27,Portugal,Online Payment,Tablet,2,19,58.19,0,1,0
11020,1348,92.38,Spain,Card Payment,Web,17,32,47.92,0,5,0
11021,2583,54.23,Germany,Transfer,Mobile,19,33,328.68,0,2,0
11022,234,33.8,Spain,Online Payment,Mobile,18,15,138.77,0,0,0
11023,3515,62.7,Germany,Transfer,Mobile,0,28,159.35,0,1,0
11024,1059,203.35,Germany,Card Payment,Tablet,9,25,73.42,1,2,0
11025,3669,210.87,Germany,Cash Withdrawal,Tablet,1,42,325.94,0,2,0
11026,1820,83.57,Senegal,Online Payment,Mobile,9,17,131.57,0,3,0
11027,338,234.39,Senegal,Transfer,Web,20,23,250.09,0,4,0
11028,3261,38.19,Spain,Transfer,Web,20,19,227.81,0,2,0
11029,454,80.85,Portugal,Cash Withdrawal,Web,0,22,137.76,0,1,0
11030,1613,187.86,Portugal,Card Payment,Tablet,11,32,83.79,0,0,0
11031,2875,32.18,France,Transfer,Web,12,17,95.82,0,2,0
11032,1589,269.97,France,Card Payment,Mobile,7,31,54.6,0,1,0
11033,1031,42.36,Portugal,Online Payment,Web,7,28,332.49,1,2,0
11034,2051,699.53,Germany,Transfer,Tablet,3,1,83.53,1,0,1
11035,491,162.64,Spain,Online Payment,Tablet,16,32,63.39,0,4,0
11036,2417,300.7,Senegal,Transfer,Tablet,11,27,302.24,0,4,0
11037,1755,123.3,France,Online Payment,Tablet,9,24,117.25,0,0,0
11038,3530,145.19,Portugal,Transfer,Web,10,29,116.48,0,0,0
11039,2490,154.93,Spain,Online Payment,Tablet,3,29,101.9,0,0,0
11040,494,84.32,Germany,Transfer,Mobile,4,11,200.22,0,0,0
11041,3123,51.77,France,Transfer,Tablet,22,23,93.68,0,2,0
11042,380,383.84,France,Online Payment,Mobile,11,22,523.43,0,1,0
11043,1153,554.71,Senegal,Cash Withdrawal,Tablet,9,3,82.33,0,6,0
11044,750,77.9,United Kingdom,Card Payment,Mobile,13,18,146.36,0,4,0
11045,3328,93.23,Germany,Card Payment,Mobile,23,37,205.53,0,1,0
11046,3888,194.62,Senegal,Cash Withdrawal,Tablet,3,16,113.95,1,1,0
11047,402,99.41,Germany,Online Payment,Tablet,18,30,144.26,0,0,0
11048,3030,80.85,France,Online Payment,Mobile,0,32,33.33,0,1,0
11049,1284,51.59,United Kingdom,Cash Withdrawal,Web,19,17,67.7,0,3,0
11050,1515,187.05,France,Online Payment,Mobile,14,33,550.4,0,2,0
11051,3478,52.46,Portugal,Cash Withdrawal,Mobile,14,15,107.09,1,3,0
11052,2333,110.69,Germany,Card Payment,Mobile,5,4,107.31,0,3,0
11053,3833,59.87,Senegal,Cash Withdrawal,Tablet,20,13,158.49,0,0,0
11054,665,145.64,Senegal,Card Payment,Tablet,3,30,501.0,0,2,0
11055,2943,50.27,Spain,Cash Withdrawal,Mobile,9,29,49.93,0,0,0
11056,2464,271.74,Germany,Card Payment,Tablet,18,16,68.49,0,1,0
11057,3214,341.08,Portugal,Online Payment,Mobile,13,24,199.69,0,1,0
11058,841,100.84,Germany,Cash Withdrawal,Tablet,18,7,201.54,0,1,0
11059,3320,18.73,France,Online Payment,Mobile,15,16,51.99,0,4,0
11060,1629,70.58,Senegal,Card Payment,Web,23,22,73.37,0,1,0
11061,2648,246.55,France,Card Payment,Tablet,0,1,93.61,0,1,0
11062,1985,110.82,Spain,Cash Withdrawal,Mobile,10,29,197.95,1,0,0
11063,2823,180.52,United Kingdom,Card Payment,Web,18,20,140.42,0,1,1
11064,3119,133.07,Senegal,Transfer,Web,13,28,109.38,0,2,0
11065,1890,97.8,Senegal,Online Payment,Mobile,0,18,121.82,0,3,0
11066,3158,575.27,Spain,Card Payment,Web,3,22,49.45,0,0,0
11067,1489,150.87,France,Online Payment,Mobile,17,13,171.79,0,3,0
11068,3057,179.35,United Kingdom,Card Payment,Tablet,19,16,177.46,0,1,0
11069,2366,82.18,Germany,Cash Withdrawal,Tablet,6,35,77.43,1,1,0
11070,482,107.15,United Kingdom,Cash Withdrawal,Web,23,8,102.47,1,1,0
11071,3054,194.88,France,Transfer,Tablet,17,21,80.01,0,1,0
11072,3421,211.73,Germany,Card Payment,Mobile,18,26,152.44,0,3,0
11073,3483,139.3,Spain,Online Payment,Tablet,4,16,100.96,0,3,0
11074,2910,22.66,Germany,Cash Withdrawal,Web,3,10,68.97,0,0,0
11075,2240,57.58,Germany,Transfer,Tablet,21,10,246.55,0,1,0
11076,1397,30.29,Portugal,Cash Withdrawal,Web,17,14,139.8,0,3,0
11077,1555,52.97,United Kingdom,Cash Withdrawal,Mobile,23,1,86.43,0,0,0
11078,152,29.06,Portugal,Transfer,Mobile,5,40,94.07,1,1,0
11079,729,83.75,Senegal,Online Payment,Tablet,13,20,136.71,0,1,0
11080,2054,22.74,France,Online Payment,Mobile,18,30,59.81,0,2,0
11081,2964,102.75,Senegal,Transfer,Tablet,22,11,374.2,0,3,0
11082,2445,98.72,Germany,Transfer,Tablet,16,1,88.02,0,3,0
11083,1279,44.12,Spain,Transfer,Tablet,1,24,199.92,0,0,0
11084,2574,152.07,France,Transfer,Tablet,13,23,110.18,0,0,0
11085,349,110.08,Portugal,Online Payment,Web,5,6,122.33,0,1,0
11086,756,281.8,United Kingdom,Online Payment,Tablet,6,18,132.63,0,1,0
11087,2176,49.59,Senegal,Transfer,Mobile,0,1,175.15,0,0,0
11088,3449,167.02,United Kingdom,Transfer,Web,1,1,92.8,1,0,0
11089,2210,80.08,Portugal,Card Payment,Mobile,7,15,241.22,0,0,0
11090,2151,44.67,Spain,Card Payment,Mobile,20,15,183.32,1,1,0
11091,1081,104.18,Portugal,Transfer,Tablet,21,7,53.71,0,1,0
11092,3868,133.83,France,Card Payment,Mobile,2,16,69.15,1,3,0
11093,1118,191.91,United Kingdom,Transfer,Mobile,23,12,120.43,0,2,0
11094,2413,146.34,Spain,Card Payment,Mobile,19,23,81.39,0,2,0
11095,1318,190.59,Spain,Card Payment,Tablet,11,14,185.56,0,2,0
11096,2842,90.02,Senegal,Cash Withdrawal,Mobile,21,20,221.34,0,1,0
11097,3385,70.04,France,Cash Withdrawal,Mobile,2,15,150.67,1,0,0
11098,2064,217.66,Germany,Cash Withdrawal,Mobile,16,19,82.66,0,4,0
11099,171,83.51,France,Card Payment,Tablet,15,13,133.51,0,3,1
11100,2526,88.81,Spain,Card Payment,Web,19,23,365.15,0,1,0
11101,3660,88.25,Senegal,Card Payment,Mobile,8,6,61.33,0,2,0
11102,1048,333.55,Germany,Card Payment,Web,10,1,39.07,0,1,0
11103,2319,289.52,United Kingdom,Transfer,Web,17,33,135.93,0,2,0
11104,2442,109.45,Senegal,Transfer,Web,10,6,52.44,0,2,0
11105,3052,317.88,France,Cash Withdrawal,Web,19,16,120.82,0,0,0
11106,1450,51.74,France,Transfer,Tablet,6,18,81.17,0,1,0
11107,1262,83.51,Germany,Cash Withdrawal,Mobile,18,1,136.13,0,0,0
11108,2256,164.8,France,Cash Withdrawal,Tablet,13,37,61.04,0,1,0
11109,3810,281.31,United Kingdom,Card Payment,Tablet,20,23,68.31,0,3,0
11110,1355,71.71,Spain,Card Payment,Mobile,17,20,87.79,0,1,0
11111,348,21.88,Germany,Card Payment,Web,14,20,170.71,0,1,0
11112,3675,383.05,Germany,Transfer,Web,2,16,37.56,1,0,0
11113,1598,119.09,Senegal,Card Payment,Web,5,30,94.39,0,1,0
11114,86,24.07,Germany,Transfer,Tablet,23,10,20.42,0,2,0
11115,2167,66.8,France,Card Payment,Web,19,11,134.05,0,0,0
11116,87,128.42,Senegal,Online Payment,Tablet,17,32,207.82,0,1,0
11117,3622,58.5,Germany,Card Payment,Mobile,16,22,125.93,0,2,0
11118,1911,82.32,United Kingdom,Cash Withdrawal,Mobile,23,18,27.99,0,1,0
11119,408,75.18,United Kingdom,Cash Withdrawal,Web,7,36,258.44,0,0,0
11120,1683,129.68,Portugal,Transfer,Web,12,22,33.01,0,2,0
11121,2445,97.42,United Kingdom,Card Payment,Tablet,22,37,121.9,0,1,0
11122,935,123.11,Spain,Transfer,Mobile,8,20,151.08,0,0,0
11123,2642,67.7,United Kingdom,Card Payment,Web,10,21,239.99,0,1,0
11124,3459,132.72,Spain,Transfer,Web,14,19,29.74,0,1,0
11125,365,74.26,France,Cash Withdrawal,Tablet,19,2,92.51,0,1,0
11126,1686,81.2,Senegal,Online Payment,Mobile,1,9,243.33,1,0,0
11127,994,165.24,Portugal,Online Payment,Tablet,14,35,83.17,1,0,0
11128,1932,288.5,Portugal,Online Payment,Tablet,22,23,105.74,0,1,0
11129,679,94.54,Spain,Transfer,Mobile,18,24,274.35,1,0,0
11130,3899,7.88,Germany,Transfer,Web,17,17,59.78,0,1,0
11131,213,19.16,Spain,Card Payment,Web,5,25,56.88,0,3,0
11132,3156,553.38,United Kingdom,Online Payment,Tablet,12,1,31.11,0,2,1
11133,3620,59.56,Senegal,Online Payment,Tablet,18,22,42.66,1,0,0
11134,748,162.23,United Kingdom,Cash Withdrawal,Tablet,5,15,94.43,0,0,0
11135,3075,183.13,Spain,Online Payment,Mobile,14,21,56.01,0,1,0
11136,1811,298.42,Portugal,Card Payment,Web,3,16,137.54,0,2,0
11137,1099,402.04,Senegal,Online Payment,Tablet,3,21,94.12,0,3,0
11138,782,74.18,Germany,Online Payment,Mobile,1,23,37.08,0,3,1
11139,3689,50.66,France,Transfer,Mobile,3,25,66.54,0,2,0
11140,510,86.37,Spain,Online Payment,Web,14,14,167.71,1,2,0
11141,3035,150.86,United Kingdom,Card Payment,Mobile,6,18,166.41,1,5,0
11142,3975,136.99,Portugal,Cash Withdrawal,Tablet,8,22,140.38,0,1,0
11143,1412,103.63,Germany,Cash Withdrawal,Mobile,6,19,177.48,0,3,0
11144,3958,81.09,Portugal,Card Payment,Mobile,15,19,157.51,0,2,0
11145,3650,58.83,Spain,Transfer,Web,17,30,45.48,1,0,0
11146,587,68.64,Senegal,Transfer,Tablet,3,12,94.39,0,2,0
11147,1657,56.23,France,Card Payment,Web,21,13,182.33,0,0,0
11148,2807,388.38,Germany,Cash Withdrawal,Tablet,15,25,68.34,0,1,0
11149,2991,9.32,Spain,Online Payment,Tablet,14,25,75.22,1,1,1
11150,112,142.4,Germany,Online Payment,Mobile,13,37,86.85,0,3,0
11151,1837,77.94,Portugal,Cash Withdrawal,Tablet,22,25,132.86,1,2,0
11152,863,169.88,Senegal,Cash Withdrawal,Mobile,3,15,68.53,1,1,0
11153,2593,67.11,Spain,Card Payment,Web,16,33,291.66,0,4,0
11154,1352,177.67,Germany,Card Payment,Tablet,1,7,118.75,0,0,0
11155,3158,157.83,Germany,Online Payment,Tablet,3,8,37.34,0,0,0
11156,2078,41.66,Spain,Card Payment,Tablet,16,5,46.11,0,2,0
11157,3291,72.51,Germany,Online Payment,Mobile,13,16,104.82,1,0,0
11158,317,118.17,France,Cash Withdrawal,Web,22,11,84.97,1,1,0
11159,2216,422.26,United Kingdom,Transfer,Tablet,3,32,34.64,0,1,0
11160,2194,24.65,France,Online Payment,Web,1,14,463.23,0,2,0
11161,1105,168.88,Portugal,Cash Withdrawal,Web,6,22,146.38,0,1,0
11162,2120,63.45,Spain,Cash Withdrawal,Tablet,10,28,64.16,0,1,0
11163,232,77.6,Spain,Online Payment,Web,3,9,128.19,0,2,0
11164,1548,29.17,Portugal,Transfer,Web,15,15,57.07,0,0,0
11165,3393,103.48,Portugal,Card Payment,Tablet,13,16,262.22,0,1,0
11166,250,29.99,Senegal,Online Payment,Tablet,6,40,65.47,0,1,0
11167,1348,88.99,United Kingdom,Transfer,Web,0,20,72.65,1,1,0
11168,1613,86.89,Spain,Transfer,Tablet,19,11,73.82,0,1,0
11169,1074,136.4,Spain,Online Payment,Web,2,20,498.28,0,2,0
11170,898,99.88,United Kingdom,Online Payment,Web,20,27,60.94,0,4,0
11171,909,83.13,Senegal,Card Payment,Tablet,19,26,222.41,0,4,0
11172,1070,280.18,United Kingdom,Transfer,Mobile,3,32,194.46,0,1,0
11173,436,88.27,Spain,Transfer,Web,10,18,194.94,1,4,0
11174,479,151.89,Portugal,Card Payment,Web,16,23,38.4,0,4,0
11175,3548,291.01,Germany,Cash Withdrawal,Web,11,3,131.18,0,1,0
11176,753,157.73,Portugal,Card Payment,Tablet,1,15,132.91,0,1,0
11177,2389,57.69,Germany,Transfer,Web,9,21,135.04,0,1,0
11178,302,44.3,France,Card Payment,Tablet,5,21,59.68,0,1,0
11179,3484,58.22,Germany,Online Payment,Tablet,9,35,153.9,1,0,0
11180,3396,235.98,Portugal,Transfer,Mobile,21,14,428.8,0,1,0
11181,268,154.81,Portugal,Card Payment,Mobile,18,27,24.52,0,2,0
11182,991,31.51,Spain,Card Payment,Mobile,16,40,116.06,0,6,0
11183,1990,55.24,Portugal,Transfer,Mobile,0,7,109.46,0,3,0
11184,3155,131.94,Portugal,Card Payment,Mobile,11,22,302.15,1,1,0
11185,932,152.41,France,Online Payment,Web,16,8,166.13,0,5,0
11186,3356,128.66,Spain,Cash Withdrawal,Tablet,4,5,72.87,0,2,0
11187,1949,181.85,Germany,Cash Withdrawal,Web,15,4,48.23,0,1,0
11188,1359,87.2,Germany,Card Payment,Tablet,10,25,97.19,0,4,0
11189,2317,96.27,Germany,Cash Withdrawal,Web,5,10,111.09,0,1,0
11190,174,73.27,United Kingdom,Card Payment,Tablet,5,11,255.37,0,1,0
11191,2048,184.94,Senegal,Online Payment,Mobile,12,15,42.59,0,1,0
11192,3450,148.97,United Kingdom,Cash Withdrawal,Web,5,26,268.65,0,3,0
11193,2387,106.08,Germany,Transfer,Mobile,8,14,135.16,0,1,0
11194,1271,204.06,France,Cash Withdrawal,Web,23,18,92.82,0,1,0
11195,1923,95.26,Senegal,Transfer,Mobile,1,17,82.79,0,1,0
11196,362,204.27,Germany,Card Payment,Tablet,1,2,105.66,0,0,0
11197,1106,118.49,France,Transfer,Tablet,20,23,51.57,0,2,0
11198,1605,84.87,Portugal,Online Payment,Web,6,4,102.38,1,2,0
11199,2321,16.69,Spain,Transfer,Tablet,3,24,142.67,0,1,0
11200,1395,33.41,Spain,Card Payment,Web,16,39,130.0,0,3,0
11201,2392,175.12,Portugal,Cash Withdrawal,Tablet,5,20,33.62,0,1,0
11202,2797,153.11,Senegal,Card Payment,Tablet,16,12,81.73,1,2,0
11203,1105,341.29,Germany,Online Payment,Mobile,22,13,139.18,1,0,0
11204,1731,488.52,Spain,Transfer,Tablet,8,18,93.88,0,5,0
11205,121,95.62,Portugal,Online Payment,Mobile,15,21,60.27,0,1,0
11206,1800,50.04,France,Card Payment,Tablet,11,13,316.3,1,1,0
11207,1611,39.02,Senegal,Online Payment,Mobile,9,17,57.15,1,1,0
11208,1171,92.14,Spain,Cash Withdrawal,Tablet,0,31,320.51,0,4,0
11209,3991,113.79,France,Cash Withdrawal,Mobile,22,16,236.01,0,0,0
11210,1500,99.24,United Kingdom,Card Payment,Web,18,28,125.76,0,0,0
11211,2246,187.16,Senegal,Cash Withdrawal,Mobile,4,28,208.22,0,3,0
11212,98,95.3,Senegal,Cash Withdrawal,Mobile,6,20,74.75,0,0,0
11213,2448,65.29,France,Transfer,Tablet,5,4,37.01,0,1,0
11214,3374,141.07,France,Card Payment,Tablet,2,27,44.35,0,1,0
11215,1139,14.51,Portugal,Card Payment,Mobile,15,19,81.74,0,3,0
11216,1584,384.05,France,Cash Withdrawal,Mobile,5,28,166.91,0,1,0
11217,1575,221.21,Senegal,Transfer,Web,12,7,134.13,0,2,0
11218,1144,232.59,United Kingdom,Transfer,Web,15,6,32.78,0,1,0
11219,3698,63.48,Germany,Cash Withdrawal,Web,4,21,113.88,0,2,0
11220,1004,27.44,France,Cash Withdrawal,Tablet,7,28,207.91,0,4,0
11221,3168,193.81,Portugal,Transfer,Mobile,4,15,55.72,1,2,0
11222,1538,455.11,Senegal,Online Payment,Tablet,11,21,150.85,0,2,0
11223,1115,87.65,Portugal,Card Payment,Web,7,35,539.79,1,0,0
11224,2078,88.96,Portugal,Card Payment,Tablet,16,26,88.47,0,2,0
11225,2353,231.43,Portugal,Transfer,Web,23,1,41.66,0,0,0
11226,1147,29.4,Senegal,Transfer,Tablet,13,28,276.57,0,1,0
11227,2468,125.64,Germany,Cash Withdrawal,Mobile,4,9,134.8,0,0,0
11228,611,51.69,Senegal,Transfer,Tablet,15,44,88.13,0,1,0
11229,148,179.82,Senegal,Transfer,Tablet,7,23,181.83,0,1,0
11230,1507,75.56,Senegal,Cash Withdrawal,Web,10,26,50.09,0,0,0
11231,1277,133.48,United Kingdom,Cash Withdrawal,Tablet,9,20,141.74,1,1,0
11232,3702,151.0,Portugal,Online Payment,Mobile,15,18,106.56,1,2,0
11233,671,27.55,France,Transfer,Web,17,26,101.36,0,2,0
11234,1446,62.76,United Kingdom,Online Payment,Tablet,20,29,151.43,0,2,0
11235,2018,321.13,Spain,Cash Withdrawal,Mobile,7,25,76.2,0,0,0
11236,3692,91.76,Senegal,Card Payment,Web,10,20,68.61,0,1,0
11237,3758,168.55,Germany,Cash Withdrawal,Web,12,17,83.98,0,0,0
11238,1822,31.26,United Kingdom,Online Payment,Mobile,11,19,103.86,0,0,0
11239,1962,154.91,Senegal,Cash Withdrawal,Tablet,20,16,550.15,1,1,0
11240,3721,35.57,France,Transfer,Mobile,11,23,90.34,0,0,0
11241,2677,259.87,United Kingdom,Cash Withdrawal,Mobile,3,1,386.2,0,0,0
11242,1250,136.36,Senegal,Card Payment,Tablet,23,35,119.65,0,2,0
11243,320,84.02,France,Online Payment,Mobile,21,39,100.29,1,3,0
11244,2602,300.19,Portugal,Transfer,Mobile,1,27,82.73,1,3,0
11245,936,47.14,Spain,Transfer,Mobile,20,17,139.22,0,0,0
11246,3940,53.63,Germany,Online Payment,Tablet,17,24,108.94,0,2,0
11247,1726,61.88,France,Card Payment,Web,0,7,137.99,0,2,0
11248,3305,64.71,United Kingdom,Online Payment,Mobile,19,9,144.81,0,1,0
11249,1856,448.31,United Kingdom,Online Payment,Tablet,3,5,132.45,0,3,0
11250,3118,161.16,United Kingdom,Card Payment,Mobile,0,26,137.16,1,2,0
11251,1251,383.52,Spain,Transfer,Tablet,6,21,75.0,0,1,0
11252,1003,243.05,France,Online Payment,Web,6,25,183.86,1,1,0
11253,2485,212.51,United Kingdom,Online Payment,Mobile,21,22,128.86,0,2,0
11254,3793,213.11,Senegal,Transfer,Tablet,0,29,153.77,0,1,0
11255,3197,228.16,France,Transfer,Mobile,7,39,451.41,0,1,0
11256,3742,28.41,Spain,Card Payment,Mobile,21,31,48.3,0,1,0
11257,3622,207.74,Portugal,Card Payment,Mobile,10,16,71.02,1,3,0
11258,1202,30.94,Portugal,Cash Withdrawal,Web,10,13,164.96,0,2,0
11259,2548,62.92,Germany,Cash Withdrawal,Tablet,15,28,61.05,0,0,0
11260,77,109.88,Senegal,Card Payment,Mobile,9,1,81.78,0,2,0
11261,657,62.31,Germany,Card Payment,Tablet,0,22,120.55,0,1,0
11262,3526,141.87,Spain,Cash Withdrawal,Tablet,6,2,75.36,0,2,0
11263,2844,80.67,United Kingdom,Online Payment,Mobile,3,13,131.6,0,1,0
11264,3961,519.3,United Kingdom,Transfer,Tablet,16,18,169.44,0,1,0
11265,908,38.41,Senegal,Transfer,Tablet,22,20,109.03,1,4,0
11266,3015,426.07,United Kingdom,Transfer,Tablet,4,42,69.95,0,1,0
11267,1767,269.83,Senegal,Card Payment,Mobile,21,15,445.48,0,0,0
11268,608,217.39,Portugal,Transfer,Tablet,17,12,52.91,0,1,0
11269,3060,44.02,Portugal,Card Payment,Mobile,3,31,262.37,0,1,0
11270,24,68.84,Germany,Card Payment,Tablet,19,18,181.72,0,2,0
11271,2308,228.56,Germany,Card Payment,Web,21,28,169.75,0,1,0
11272,2383,349.18,Germany,Online Payment,Tablet,12,15,39.76,0,2,0
11273,3376,115.15,France,Card Payment,Mobile,1,6,63.33,0,2,0
11274,824,60.84,Senegal,Cash Withdrawal,Mobile,4,27,94.53,0,2,0
11275,3046,86.11,France,Transfer,Web,2,24,33.39,0,2,0
11276,3177,137.03,Portugal,Transfer,Tablet,21,30,120.19,0,2,0
11277,1549,344.27,France,Transfer,Mobile,4,15,174.88,0,1,0
11278,3955,55.96,United Kingdom,Card Payment,Tablet,21,19,66.14,0,2,0
11279,3616,39.64,United Kingdom,Transfer,Mobile,15,11,170.25,0,1,0
11280,3874,210.81,Portugal,Cash Withdrawal,Tablet,18,28,371.34,0,1,0
11281,1701,71.55,Senegal,Card Payment,Web,2,30,58.9,0,2,0
11282,3876,101.09,Portugal,Online Payment,Mobile,23,24,175.99,1,2,0
11283,1906,151.68,France,Transfer,Tablet,10,15,151.84,0,1,0
11284,2174,199.99,France,Online Payment,Mobile,19,6,147.2,1,1,0
11285,419,55.2,France,Card Payment,Mobile,4,18,84.58,0,1,0
11286,2275,103.53,Spain,Transfer,Mobile,21,8,432.73,0,1,0
11287,2776,211.88,United Kingdom,Online Payment,Mobile,6,33,54.24,0,4,0
11288,2690,192.18,France,Transfer,Web,4,6,234.83,1,0,0
11289,69,86.42,Senegal,Cash Withdrawal,Tablet,8,28,65.16,0,3,0
11290,3663,240.9,Senegal,Cash Withdrawal,Web,12,13,80.11,0,3,0
11291,1852,597.88,Germany,Card Payment,Tablet,12,9,97.49,1,1,0
11292,1463,74.23,Senegal,Online Payment,Web,7,4,181.13,0,0,0
11293,2218,88.64,United Kingdom,Transfer,Tablet,17,16,52.66,0,3,0
